ccy,dataVersion,longRatio,longTraders,netNotionalUsdt,shortRatio,shortTraders,totalNotionalUsdt,tradersQualified,tradersWithPosition,weightedLongRatio,weightedShortRatio,ts,d_traders_with_position,d_total_notional_usdt,d_net_notional_usdt,d_weighted_long_ratio,smartmoney_direction,long_diffusion_event,long_exit_event,close,fwd_ret_1h,fwd_ret_3h,fwd_ret_6h,fwd_ret_12h,fwd_ret_24h
BTC,2026050904,0.5384615384,14,-12087462.355713809,0.5769230769,15,20912856.660385758,100,26,0.2110040356,0.7889959644,2026-05-09 04:00:00+00:00,0.0,-7896709.441314608,-7896709.441314612,-0.21626399570000002,short,False,False,80435.7,-0.0008068556623488377,-0.0030807216198778242,,,
BTC,2026050905,0.5384615384,14,-12087460.94283906,0.5769230769,15,20912858.0732605,100,26,0.2110040889,0.7889959111,2026-05-09 05:00:00+00:00,0.0,1.4128747433423996,1.412874748930335,5.329999999692525e-08,short,False,False,80370.8,-0.0013027119302034817,-3.483852344388083e-05,,,
SOL,2026050805,0.5555555555,5,-144854.71523266987,0.5555555556,5,3005638.730315053,100,9,0.4759028399,0.5240971601,2026-05-08 05:00:00+00:00,,,,,short,False,False,87.99,0.00011364927832713256,0.0037504261847935982,0.006818956699625067,0.041254688032731135,0.06148425957495185
SOL,2026050806,0.5555555555,5,-144854.71523266987,0.5555555556,5,3005638.730315053,100,9,0.4759028399,0.5240971601,2026-05-08 06:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,88.0,0.0020454545454546835,0.004204545454545405,0.00454545454545463,0.04772727272727284,0.0625
SOL,2026050807,0.5555555555,5,-144854.71523266987,0.5555555556,5,3005638.730315053,100,9,0.4759028399,0.5240971601,2026-05-08 07:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,88.18,0.0015876616012699962,0.0044227716035381,0.001020639600816331,0.04955772283964599,0.0625992288500794
SOL,2026050808,0.5555555555,5,-144854.71523266987,0.5555555556,5,3005638.730315053,100,9,0.4759028399,0.5240971601,2026-05-08 08:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,88.32,0.000566123188405987,0.0030570652173913526,0.008831521739130377,0.04234601449275366,0.061141304347826164
SOL,2026050809,0.6,6,-51514.88033266989,0.5,5,3098978.5652150526,100,10,0.4916884097,0.5083115903,2026-05-08 09:00:00+00:00,1.0,93339.83489999967,93339.83489999999,0.01578556980000001,short,False,False,88.37,0.0022632114971141704,0.00033948172456721437,0.004979065293651663,0.04481158764286519,
SOL,2026050810,0.6,6,-7183.31273266989,0.5,5,3143310.1328150528,100,10,0.4988573649,0.5011426351,2026-05-08 10:00:00+00:00,0.0,44331.567600000184,44331.5676,0.007168955199999993,short,False,False,88.57,0.00022581009371136496,-0.00338715140566781,0.009822739076436715,0.041549057242858733,
SOL,2026050811,0.6,6,-7183.31273266989,0.5,5,3143310.1328150528,100,10,0.4988573649,0.5011426351,2026-05-08 11:00:00+00:00,0.0,0.0,0.0,0.0,short,False,False,88.59,-0.0021447115927305527,0.005756857433118823,0.034202505926176796,0.03804041088158927,
SOL,2026050812,0.6,6,2818.6523673301103,0.5,5,3153312.097915053,100,10,0.5004469352,0.4995530648,2026-05-08 12:00:00+00:00,0.0,10001.965100000147,10001.9651,0.001589570300000065,long,False,False,88.4,-0.0014705882352942234,0.004638009049773739,0.042986425339366585,0.045475113122172006,
SOL,2026050813,0.6363636363,7,595507.4241673301,0.4545454545,5,3746000.8697150527,100,11,0.5794857562,0.4205142438,2026-05-08 13:00:00+00:00,1.0,592688.7717999998,592688.7718,0.07903882099999993,long,False,False,88.27,0.00940296816585473,0.013254786450662692,0.048487594879347506,0.04667497451002611,
SOL,2026050814,0.6,6,199927.20416733017,0.5,5,3350420.649715053,100,10,0.5298361347,0.4701638653,2026-05-08 14:00:00+00:00,-1.0,-395580.21999999974,-395580.22,-0.04964962149999996,long,False,False,89.1,-0.0032547699214364734,0.028282828282828465,0.03322109988776667,0.04837261503928181,
